COUNTRY,DATE,HOUR,CITY,ZONE,CONNECTED_RT,ORDERS,EARNINGS,PRECIPITATION_MM
Mexico,2024-04-19,0,Monterrey,Cumbres Poniente,2,3,140.4,0.0
Mexico,2024-04-19,0,Monterrey,La Fe,2,1,58.1,0.0
Mexico,2024-04-19,0,Monterrey,MTY_Guadalupe,6,8,467.4,0.0
Mexico,2024-04-19,0,Monterrey,Independencia,7,4,195.4,0.0
Mexico,2024-04-19,0,Monterrey,Tec,4,2,115.1,0.0
Mexico,2024-04-19,1,Monterrey,Centro,4,4,213.9,0.0
Mexico,2024-04-19,1,Monterrey,Mitras Centro,3,2,93.2,0.0
Mexico,2024-04-19,1,Monterrey,Apodaca Centro,3,3,162.8,0.0
Mexico,2024-04-19,1,Monterrey,Escobedo,5,3,152.1,0.0
Mexico,2024-04-19,1,Monterrey,Carretera Nacional,1,3,154.4,0.0
Mexico,2024-04-19,1,Monterrey,MTY_Apodaca_Huinalá,5,5,289.1,0.0
Mexico,2024-04-19,1,Monterrey,San Nicolás,3,5,237.4,0.0
Mexico,2024-04-19,1,Monterrey,Santa Catarina,7,4,181.6,0.0
Mexico,2024-04-19,1,Monterrey,San Pedro,2,3,159.9,0.0
Mexico,2024-04-19,1,Monterrey,Cumbres Poniente,1,1,54.8,0.0
Mexico,2024-04-19,1,Monterrey,La Fe,1,2,91.5,0.0
Mexico,2024-04-19,1,Monterrey,MTY_Guadalupe,3,5,286.0,0.0
Mexico,2024-04-19,1,Monterrey,Independencia,7,4,224.4,0.0
Mexico,2024-04-19,1,Monterrey,Tec,12,9,508.1,0.0
Mexico,2024-04-19,2,Monterrey,Centro,6,7,332.8,0.0
Mexico,2024-04-19,2,Monterrey,Mitras Centro,3,3,144.7,0.0
Mexico,2024-04-19,2,Monterrey,Apodaca Centro,8,7,410.8,0.0
Mexico,2024-04-19,2,Monterrey,Escobedo,10,7,367.9,0.0
Mexico,2024-04-19,2,Monterrey,Carretera Nacional,2,3,143.9,0.0
Mexico,2024-04-19,2,Monterrey,MTY_Apodaca_Huinalá,1,1,47.4,0.0
Mexico,2024-04-19,2,Monterrey,San Nicolás,6,3,168.5,0.0
Mexico,2024-04-19,2,Monterrey,Santa Catarina,2,1,56.3,0.0
Mexico,2024-04-19,2,Monterrey,San Pedro,3,5,267.3,0.0
Mexico,2024-04-19,2,Monterrey,Cumbres Poniente,2,1,50.0,0.0
Mexico,2024-04-19,2,Monterrey,La Fe,3,2,108.5,0.0
Mexico,2024-04-19,2,Monterrey,MTY_Guadalupe,8,8,367.4,0.0
Mexico,2024-04-19,2,Monterrey,Independencia,2,3,175.1,0.0
Mexico,2024-04-19,2,Monterrey,Tec,4,5,232.6,0.0
Mexico,2024-04-19,3,Monterrey,Centro,9,6,330.4,0.0
Mexico,2024-04-19,3,Monterrey,Mitras Centro,6,4,215.4,0.0
Mexico,2024-04-19,3,Monterrey,Apodaca Centro,8,5,273.3,0.0
Mexico,2024-04-19,3,Monterrey,Escobedo,1,1,46.4,0.0
Mexico,2024-04-19,3,Monterrey,Carretera Nacional,7,6,322.6,0.0
Mexico,2024-04-19,3,Monterrey,MTY_Apodaca_Huinalá,7,5,295.2,0.0
Mexico,2024-04-19,3,Monterrey,San Nicolás,3,5,255.8,0.0
Mexico,2024-04-19,3,Monterrey,Santa Catarina,6,3,140.1,0.0
Mexico,2024-04-19,3,Monterrey,San Pedro,3,4,232.1,0.0
Mexico,2024-04-19,3,Monterrey,Cumbres Poniente,5,3,158.3,0.0
Mexico,2024-04-19,3,Monterrey,La Fe,8,7,418.6,0.0
Mexico,2024-04-19,3,Monterrey,MTY_Guadalupe,4,3,159.2,0.0
Mexico,2024-04-19,3,Monterrey,Independencia,7,5,271.5,0.0
Mexico,2024-04-19,3,Monterrey,Tec,9,8,420.1,0.0
Mexico,2024-04-19,4,Monterrey,Centro,7,9,517.7,0.0
Mexico,2024-04-19,4,Monterrey,Mitras Centro,7,7,419.9,0.0
Mexico,2024-04-19,4,Monterrey,Apodaca Centro,7,9,501.9,0.0
Mexico,2024-04-19,4,Monterrey,Escobedo,7,6,344.2,0.0
Mexico,2024-04-19,4,Monterrey,Carretera Nacional,5,5,287.0,0.0
Mexico,2024-04-19,4,Monterrey,MTY_Apodaca_Huinalá,4,6,290.9,0.0
Mexico,2024-04-19,4,Monterrey,San Nicolás,8,5,228.7,0.0
Mexico,2024-04-19,4,Monterrey,Santa Catarina,4,5,225.8,0.0
Mexico,2024-04-19,4,Monterrey,San Pedro,8,8,394.0,0.0
Mexico,2024-04-19,4,Monterrey,Cumbres Poniente,4,4,211.3,0.0
Mexico,2024-04-19,4,Monterrey,La Fe,9,6,310.6,0.0
Mexico,2024-04-19,4,Monterrey,MTY_Guadalupe,3,3,168.6,0.0
Mexico,2024-04-19,4,Monterrey,Independencia,1,2,114.3,0.0
Mexico,2024-04-19,4,Monterrey,Tec,3,2,119.2,0.0
Mexico,2024-04-19,5,Monterrey,Centro,10,8,404.0,0.0
Mexico,2024-04-19,5,Monterrey,Mitras Centro,5,7,372.6,0.0
Mexico,2024-04-19,5,Monterrey,Apodaca Centro,9,7,397.9,0.0
Mexico,2024-04-19,5,Monterrey,Escobedo,3,4,182.3,0.0
Mexico,2024-04-19,5,Monterrey,Carretera Nacional,7,6,294.9,0.0
Mexico,2024-04-19,5,Monterrey,MTY_Apodaca_Huinalá,4,5,260.3,0.0
Mexico,2024-04-19,5,Monterrey,San Nicolás,3,4,237.4,0.0
Mexico,2024-04-19,5,Monterrey,Santa Catarina,5,7,365.1,0.0
Mexico,2024-04-19,5,Monterrey,San Pedro,4,5,262.4,0.0
Mexico,2024-04-19,5,Monterrey,Cumbres Poniente,4,4,213.8,0.0
Mexico,2024-04-19,5,Monterrey,La Fe,8,9,491.1,0.0
Mexico,2024-04-19,5,Monterrey,MTY_Guadalupe,3,5,255.6,0.0
Mexico,2024-04-19,5,Monterrey,Independencia,6,6,354.8,0.0
Mexico,2024-04-19,5,Monterrey,Tec,3,2,103.5,0.0
Mexico,2024-04-19,6,Monterrey,Centro,4,4,187.0,0.5
Mexico,2024-04-19,6,Monterrey,Mitras Centro,6,7,360.4,0.5
Mexico,2024-04-19,6,Monterrey,Apodaca Centro,7,4,224.8,0.5
Mexico,2024-04-19,6,Monterrey,Escobedo,6,6,270.7,0.5
Mexico,2024-04-19,6,Monterrey,Carretera Nacional,7,6,277.4,0.5
Mexico,2024-04-19,6,Monterrey,MTY_Apodaca_Huinalá,7,9,441.9,0.5
Mexico,2024-04-19,6,Monterrey,San Nicolás,3,3,146.1,0.5
Mexico,2024-04-19,6,Monterrey,Santa Catarina,6,4,216.9,0.5
Mexico,2024-04-19,6,Monterrey,San Pedro,6,6,301.2,0.5
Mexico,2024-04-19,6,Monterrey,Cumbres Poniente,7,7,328.5,0.5
Mexico,2024-04-19,6,Monterrey,La Fe,3,2,91.0,0.5
Mexico,2024-04-19,6,Monterrey,MTY_Guadalupe,10,7,333.5,0.5
Mexico,2024-04-19,6,Monterrey,Independencia,5,6,319.7,0.5
Mexico,2024-04-19,6,Monterrey,Tec,3,5,246.6,0.5
Mexico,2024-04-19,7,Monterrey,Centro,4,2,117.2,0.0
Mexico,2024-04-19,7,Monterrey,Mitras Centro,2,3,140.3,0.0
Mexico,2024-04-19,7,Monterrey,Apodaca Centro,6,8,417.3,0.0
Mexico,2024-04-19,7,Monterrey,Escobedo,6,7,385.2,0.0
Mexico,2024-04-19,7,Monterrey,Carretera Nacional,3,5,227.4,0.0
Mexico,2024-04-19,7,Monterrey,MTY_Apodaca_Huinalá,12,10,511.0,0.0
Mexico,2024-04-19,7,Monterrey,San Nicolás,1,3,173.7,0.0
Mexico,2024-04-19,7,Monterrey,Santa Catarina,2,2,117.4,0.0
Mexico,2024-04-19,7,Monterrey,San Pedro,2,3,147.7,0.0
Mexico,2024-04-19,7,Monterrey,Cumbres Poniente,9,6,287.9,0.0
Mexico,2024-04-19,7,Monterrey,La Fe,7,8,370.8,0.0
Mexico,2024-04-19,7,Monterrey,MTY_Guadalupe,5,5,237.3,0.0
Mexico,2024-04-19,7,Monterrey,Independencia,9,9,425.2,0.0
Mexico,2024-04-19,7,Monterrey,Tec,1,2,98.6,0.0
Mexico,2024-04-19,8,Monterrey,Centro,6,4,211.2,0.0
Mexico,2024-04-19,8,Monterrey,Mitras Centro,1,3,145.0,0.0
Mexico,2024-04-19,8,Monterrey,Apodaca Centro,6,3,147.0,0.0
Mexico,2024-04-19,8,Monterrey,Escobedo,4,6,297.0,0.0
Mexico,2024-04-19,8,Monterrey,Carretera Nacional,5,3,137.2,0.0
Mexico,2024-04-19,8,Monterrey,MTY_Apodaca_Huinalá,4,4,196.7,0.0
Mexico,2024-04-19,8,Monterrey,San Nicolás,4,6,308.1,0.0
Mexico,2024-04-19,8,Monterrey,Santa Catarina,2,4,200.4,0.0
Mexico,2024-04-19,8,Monterrey,San Pedro,5,7,393.7,0.0
Mexico,2024-04-19,8,Monterrey,Cumbres Poniente,2,3,138.9,0.0
Mexico,2024-04-19,8,Monterrey,La Fe,7,5,260.2,0.0
Mexico,2024-04-19,8,Monterrey,MTY_Guadalupe,8,5,243.0,0.0
Mexico,2024-04-19,8,Monterrey,Independencia,3,2,93.5,0.0
Mexico,2024-04-19,8,Monterrey,Tec,12,9,422.3,0.0
Mexico,2024-04-19,9,Monterrey,Centro,8,6,273.9,0.0
Mexico,2024-04-19,9,Monterrey,Mitras Centro,5,2,119.0,0.0
Mexico,2024-04-19,9,Monterrey,Apodaca Centro,2,3,150.3,0.0
Mexico,2024-04-19,9,Monterrey,Escobedo,5,2,101.9,0.0
Mexico,2024-04-19,9,Monterrey,Carretera Nacional,9,9,485.5,0.0
Mexico,2024-04-19,9,Monterrey,MTY_Apodaca_Huinalá,11,9,430.1,0.0
Mexico,2024-04-19,9,Monterrey,San Nicolás,9,7,338.9,0.0
Mexico,2024-04-19,9,Monterrey,Santa Catarina,6,4,220.9,0.0
Mexico,2024-04-19,9,Monterrey,San Pedro,5,6,340.8,0.0
Mexico,2024-04-19,9,Monterrey,Cumbres Poniente,1,3,165.2,0.0
Mexico,2024-04-19,9,Monterrey,La Fe,2,4,206.7,0.0
Mexico,2024-04-19,9,Monterrey,MTY_Guadalupe,2,2,98.0,0.0
Mexico,2024-04-19,9,Monterrey,Independencia,8,5,226.6,0.0
Mexico,2024-04-19,9,Monterrey,Tec,6,6,339.4,0.0
Mexico,2024-04-19,10,Monterrey,Centro,1,0,0.0,0.0
Mexico,2024-04-19,10,Monterrey,Mitras Centro,3,5,265.3,0.0
Mexico,2024-04-19,10,Monterrey,Apodaca Centro,12,11,607.3,0.0
Mexico,2024-04-19,10,Monterrey,Escobedo,11,8,361.1,0.0
Mexico,2024-04-19,10,Monterrey,Carretera Nacional,8,8,456.1,0.0
Mexico,2024-04-19,10,Monterrey,MTY_Apodaca_Huinalá,3,3,165.6,0.0
Mexico,2024-04-19,10,Monterrey,San Nicolás,7,4,186.5,0.0
Mexico,2024-04-19,10,Monterrey,Santa Catarina,9,8,409.4,0.0
Mexico,2024-04-19,10,Monterrey,San Pedro,8,6,325.8,0.0
Mexico,2024-04-19,10,Monterrey,Cumbres Poniente,4,5,267.2,0.0
Mexico,2024-04-19,10,Monterrey,La Fe,9,8,385.3,0.0
Mexico,2024-04-19,10,Monterrey,MTY_Guadalupe,8,7,327.3,0.0
Mexico,2024-04-19,10,Monterrey,Independencia,3,3,149.2,0.0
Mexico,2024-04-19,10,Monterrey,Tec,5,5,243.9,0.0
Mexico,2024-04-19,11,Monterrey,Centro,4,6,323.3,0.0
Mexico,2024-04-19,11,Monterrey,Mitras Centro,8,6,312.2,0.0
Mexico,2024-04-19,11,Monterrey,Apodaca Centro,4,5,258.5,0.0
Mexico,2024-04-19,11,Monterrey,Escobedo,8,8,401.8,0.0
Mexico,2024-04-19,11,Monterrey,Carretera Nacional,9,6,293.9,0.0
Mexico,2024-04-19,11,Monterrey,MTY_Apodaca_Huinalá,4,2,95.8,0.0
Mexico,2024-04-19,11,Monterrey,San Nicolás,4,4,222.1,0.0
Mexico,2024-04-19,11,Monterrey,Santa Catarina,7,5,287.7,0.0
Mexico,2024-04-19,11,Monterrey,San Pedro,3,4,199.8,0.0
Mexico,2024-04-19,11,Monterrey,Cumbres Poniente,1,0,0.0,0.0
Mexico,2024-04-19,11,Monterrey,La Fe,4,4,235.6,0.0
Mexico,2024-04-19,11,Monterrey,MTY_Guadalupe,1,1,46.6,0.0
Mexico,2024-04-19,11,Monterrey,Independencia,8,7,352.7,0.0
Mexico,2024-04-19,11,Monterrey,Tec,3,5,244.9,0.0
Mexico,2024-04-19,12,Monterrey,Centro,4,5,284.3,0.0
Mexico,2024-04-19,12,Monterrey,Mitras Centro,8,5,267.0,0.0
Mexico,2024-04-19,12,Monterrey,Apodaca Centro,3,3,150.6,0.0
Mexico,2024-04-19,12,Monterrey,Escobedo,8,6,329.6,0.0
Mexico,2024-04-19,12,Monterrey,Carretera Nacional,6,8,418.4,0.0
Mexico,2024-04-19,12,Monterrey,MTY_Apodaca_Huinalá,2,2,94.6,0.0
Mexico,2024-04-19,12,Monterrey,San Nicolás,6,6,357.9,0.0
Mexico,2024-04-19,12,Monterrey,Santa Catarina,10,8,445.0,0.0
Mexico,2024-04-19,12,Monterrey,San Pedro,1,1,47.7,0.0
Mexico,2024-04-19,12,Monterrey,Cumbres Poniente,2,3,171.8,0.0
Mexico,2024-04-19,12,Monterrey,La Fe,4,4,229.3,0.0
Mexico,2024-04-19,12,Monterrey,MTY_Guadalupe,7,4,186.4,0.0
Mexico,2024-04-19,12,Monterrey,Independencia,6,4,234.5,0.0
Mexico,2024-04-19,12,Monterrey,Tec,5,4,209.8,0.0
Mexico,2024-04-19,13,Monterrey,Centro,12,12,657.4,0.0
Mexico,2024-04-19,13,Monterrey,Mitras Centro,10,12,664.4,0.0
Mexico,2024-04-19,13,Monterrey,Apodaca Centro,5,4,218.2,0.0
Mexico,2024-04-19,13,Monterrey,Escobedo,10,12,713.4,0.0
Mexico,2024-04-19,13,Monterrey,Carretera Nacional,4,6,359.5,0.0
Mexico,2024-04-19,13,Monterrey,MTY_Apodaca_Huinalá,7,4,203.9,0.0
Mexico,2024-04-19,13,Monterrey,San Nicolás,12,11,599.4,0.0
Mexico,2024-04-19,13,Monterrey,Santa Catarina,8,8,458.3,0.0
Mexico,2024-04-19,13,Monterrey,San Pedro,5,7,361.9,0.0
Mexico,2024-04-19,13,Monterrey,Cumbres Poniente,8,10,477.8,0.0
Mexico,2024-04-19,13,Monterrey,La Fe,20,17,957.9,0.0
Mexico,2024-04-19,13,Monterrey,MTY_Guadalupe,10,11,584.4,0.0
Mexico,2024-04-19,13,Monterrey,Independencia,7,8,415.9,0.0
Mexico,2024-04-19,13,Monterrey,Tec,8,9,500.5,0.0
Mexico,2024-04-19,14,Monterrey,Centro,9,11,540.4,0.0
Mexico,2024-04-19,14,Monterrey,Mitras Centro,16,15,698.4,0.0
Mexico,2024-04-19,14,Monterrey,Apodaca Centro,17,14,752.8,0.0
Mexico,2024-04-19,14,Monterrey,Escobedo,12,13,641.2,0.0
Mexico,2024-04-19,14,Monterrey,Carretera Nacional,4,6,358.2,0.0
Mexico,2024-04-19,14,Monterrey,MTY_Apodaca_Huinalá,8,7,315.3,0.0
Mexico,2024-04-19,14,Monterrey,San Nicolás,12,10,529.6,0.0
Mexico,2024-04-19,14,Monterrey,Santa Catarina,12,13,683.6,0.0
Mexico,2024-04-19,14,Monterrey,San Pedro,5,7,370.8,0.0
Mexico,2024-04-19,14,Monterrey,Cumbres Poniente,6,8,374.4,0.0
Mexico,2024-04-19,14,Monterrey,La Fe,9,6,336.2,0.0
Mexico,2024-04-19,14,Monterrey,MTY_Guadalupe,8,9,503.4,0.0
Mexico,2024-04-19,14,Monterrey,Independencia,5,6,320.0,0.0
Mexico,2024-04-19,14,Monterrey,Tec,13,13,607.9,0.0
Mexico,2024-04-19,15,Monterrey,Centro,4,3,148.4,0.5
Mexico,2024-04-19,15,Monterrey,Mitras Centro,9,7,348.3,0.5
Mexico,2024-04-19,15,Monterrey,Apodaca Centro,4,2,117.2,0.5
Mexico,2024-04-19,15,Monterrey,Escobedo,3,3,179.4,0.5
Mexico,2024-04-19,15,Monterrey,Carretera Nacional,5,6,343.6,0.5
Mexico,2024-04-19,15,Monterrey,MTY_Apodaca_Huinalá,7,7,363.2,0.5
Mexico,2024-04-19,15,Monterrey,San Nicolás,2,2,104.8,0.5
Mexico,2024-04-19,15,Monterrey,Santa Catarina,4,3,144.1,0.5
Mexico,2024-04-19,15,Monterrey,San Pedro,6,8,459.4,0.5
Mexico,2024-04-19,15,Monterrey,Cumbres Poniente,7,6,349.6,0.5
Mexico,2024-04-19,15,Monterrey,La Fe,4,4,191.4,0.5
Mexico,2024-04-19,15,Monterrey,MTY_Guadalupe,1,3,160.2,0.5
Mexico,2024-04-19,15,Monterrey,Independencia,5,7,403.4,0.5
Mexico,2024-04-19,15,Monterrey,Tec,5,6,356.7,0.5
Mexico,2024-04-19,16,Monterrey,Centro,1,3,163.6,0.0
Mexico,2024-04-19,16,Monterrey,Mitras Centro,10,7,340.1,0.0
Mexico,2024-04-19,16,Monterrey,Apodaca Centro,5,7,410.5,0.0
Mexico,2024-04-19,16,Monterrey,Escobedo,8,6,326.2,0.0
Mexico,2024-04-19,16,Monterrey,Carretera Nacional,6,7,369.2,0.0
Mexico,2024-04-19,16,Monterrey,MTY_Apodaca_Huinalá,5,6,288.5,0.0
Mexico,2024-04-19,16,Monterrey,San Nicolás,4,5,278.6,0.0
Mexico,2024-04-19,16,Monterrey,Santa Catarina,5,3,174.4,0.0
Mexico,2024-04-19,16,Monterrey,San Pedro,5,4,203.5,0.0
Mexico,2024-04-19,16,Monterrey,Cumbres Poniente,5,4,236.7,0.0
Mexico,2024-04-19,16,Monterrey,La Fe,6,5,228.6,0.0
Mexico,2024-04-19,16,Monterrey,MTY_Guadalupe,1,2,90.7,0.0
Mexico,2024-04-19,16,Monterrey,Independencia,4,1,57.5,0.0
Mexico,2024-04-19,16,Monterrey,Tec,3,3,162.1,0.0
Mexico,2024-04-19,17,Monterrey,Centro,4,4,183.2,0.0
Mexico,2024-04-19,17,Monterrey,Mitras Centro,7,4,181.0,0.0
Mexico,2024-04-19,17,Monterrey,Apodaca Centro,6,6,278.4,0.0
Mexico,2024-04-19,17,Monterrey,Escobedo,3,4,238.0,0.0
Mexico,2024-04-19,17,Monterrey,Carretera Nacional,4,4,230.5,0.0
Mexico,2024-04-19,17,Monterrey,MTY_Apodaca_Huinalá,10,7,329.3,0.0
Mexico,2024-04-19,17,Monterrey,San Nicolás,1,2,104.1,0.0
Mexico,2024-04-19,17,Monterrey,Santa Catarina,10,8,468.4,0.0
Mexico,2024-04-19,17,Monterrey,San Pedro,3,3,136.3,0.0
Mexico,2024-04-19,17,Monterrey,Cumbres Poniente,3,5,241.1,0.0
Mexico,2024-04-19,17,Monterrey,La Fe,2,4,230.5,0.0
Mexico,2024-04-19,17,Monterrey,MTY_Guadalupe,5,5,289.9,0.0
Mexico,2024-04-19,17,Monterrey,Independencia,6,3,177.6,0.0
Mexico,2024-04-19,17,Monterrey,Tec,6,6,338.5,0.0
Mexico,2024-04-19,18,Monterrey,Centro,1,2,100.5,0.0
Mexico,2024-04-19,18,Monterrey,Mitras Centro,4,4,194.2,0.0
Mexico,2024-04-19,18,Monterrey,Apodaca Centro,1,2,113.9,0.0
Mexico,2024-04-19,18,Monterrey,Escobedo,5,7,351.8,0.0
Mexico,2024-04-19,18,Monterrey,Carretera Nacional,8,5,252.0,0.0
Mexico,2024-04-19,18,Monterrey,MTY_Apodaca_Huinalá,1,3,177.8,0.0
Mexico,2024-04-19,18,Monterrey,San Nicolás,3,0,0.0,0.0
Mexico,2024-04-19,18,Monterrey,Santa Catarina,10,8,437.1,0.0
Mexico,2024-04-19,18,Monterrey,San Pedro,9,6,307.5,0.0
Mexico,2024-04-19,18,Monterrey,Cumbres Poniente,4,3,179.5,0.0
Mexico,2024-04-19,18,Monterrey,La Fe,3,5,272.5,0.0
Mexico,2024-04-19,18,Monterrey,MTY_Guadalupe,5,5,295.4,0.0
Mexico,2024-04-19,18,Monterrey,Independencia,1,1,48.3,0.0
Mexico,2024-04-19,18,Monterrey,Tec,8,6,276.1,0.0
Mexico,2024-04-19,19,Monterrey,Centro,12,14,643.2,0.0
Mexico,2024-04-19,19,Monterrey,Mitras Centro,16,13,621.7,0.0
Mexico,2024-04-19,19,Monterrey,Apodaca Centro,13,13,718.8,0.0
Mexico,2024-04-19,19,Monterrey,Escobedo,11,8,473.5,0.0
Mexico,2024-04-19,19,Monterrey,Carretera Nacional,7,9,451.2,0.0
Mexico,2024-04-19,19,Monterrey,MTY_Apodaca_Huinalá,10,12,666.4,0.0
Mexico,2024-04-19,19,Monterrey,San Nicolás,8,10,551.2,0.0
Mexico,2024-04-19,19,Monterrey,Santa Catarina,12,10,590.9,0.0
Mexico,2024-04-19,19,Monterrey,San Pedro,8,10,463.7,0.0
Mexico,2024-04-19,19,Monterrey,Cumbres Poniente,17,14,829.8,0.0
Mexico,2024-04-19,19,Monterrey,La Fe,10,12,551.5,0.0
Mexico,2024-04-19,19,Monterrey,MTY_Guadalupe,10,12,675.1,0.0
Mexico,2024-04-19,19,Monterrey,Independencia,11,8,394.2,0.0
Mexico,2024-04-19,19,Monterrey,Tec,12,10,486.6,0.0
Mexico,2024-04-19,20,Monterrey,Centro,13,14,677.2,0.0
Mexico,2024-04-19,20,Monterrey,Mitras Centro,10,9,473.8,0.0
Mexico,2024-04-19,20,Monterrey,Apodaca Centro,10,9,470.1,0.0
Mexico,2024-04-19,20,Monterrey,Escobedo,5,7,335.3,0.0
Mexico,2024-04-19,20,Monterrey,Carretera Nacional,5,5,263.8,0.0
Mexico,2024-04-19,20,Monterrey,MTY_Apodaca_Huinalá,18,15,785.1,0.0
Mexico,2024-04-19,20,Monterrey,San Nicolás,14,13,628.5,0.0
Mexico,2024-04-19,20,Monterrey,Santa Catarina,8,6,342.0,0.0
Mexico,2024-04-19,20,Monterrey,San Pedro,15,13,700.5,0.0
Mexico,2024-04-19,20,Monterrey,Cumbres Poniente,14,13,749.2,0.0
Mexico,2024-04-19,20,Monterrey,La Fe,10,11,593.2,0.0
Mexico,2024-04-19,20,Monterrey,MTY_Guadalupe,15,14,811.5,0.0
Mexico,2024-04-19,20,Monterrey,Independencia,16,14,801.9,0.0
Mexico,2024-04-19,20,Monterrey,Tec,11,10,474.4,0.0
Mexico,2024-04-19,21,Monterrey,Centro,13,12,637.9,0.0
Mexico,2024-04-19,21,Monterrey,Mitras Centro,7,7,405.4,0.0
Mexico,2024-04-19,21,Monterrey,Apodaca Centro,11,12,644.3,0.0
Mexico,2024-04-19,21,Monterrey,Escobedo,13,11,564.4,0.0
Mexico,2024-04-19,21,Monterrey,Carretera Nacional,9,9,539.5,0.0
Mexico,2024-04-19,21,Monterrey,MTY_Apodaca_Huinalá,18,17,858.1,0.0
Mexico,2024-04-19,21,Monterrey,San Nicolás,9,10,558.2,0.0
Mexico,2024-04-19,21,Monterrey,Santa Catarina,16,17,873.3,0.0
Mexico,2024-04-19,21,Monterrey,San Pedro,13,11,526.1,0.0
Mexico,2024-04-19,21,Monterrey,Cumbres Poniente,13,11,609.7,0.0
Mexico,2024-04-19,21,Monterrey,La Fe,5,5,269.8,0.0
Mexico,2024-04-19,21,Monterrey,MTY_Guadalupe,10,7,375.6,0.0
Mexico,2024-04-19,21,Monterrey,Independencia,9,11,649.0,0.0
Mexico,2024-04-19,21,Monterrey,Tec,11,11,570.4,0.0
Mexico,2024-04-19,22,Monterrey,Centro,1,2,94.7,0.0
Mexico,2024-04-19,22,Monterrey,Mitras Centro,1,3,155.8,0.0
Mexico,2024-04-19,22,Monterrey,Apodaca Centro,3,2,99.2,0.0
Mexico,2024-04-19,22,Monterrey,Escobedo,9,7,397.9,0.0
Mexico,2024-04-19,22,Monterrey,Carretera Nacional,7,6,302.4,0.0
Mexico,2024-04-19,22,Monterrey,MTY_Apodaca_Huinalá,8,7,350.2,0.0
Mexico,2024-04-19,22,Monterrey,San Nicolás,10,8,393.0,0.0
Mexico,2024-04-19,22,Monterrey,Santa Catarina,6,4,216.7,0.0
Mexico,2024-04-19,22,Monterrey,San Pedro,8,5,227.7,0.0
Mexico,2024-04-19,22,Monterrey,Cumbres Poniente,7,6,298.2,0.0
Mexico,2024-04-19,22,Monterrey,La Fe,2,4,223.8,0.0
Mexico,2024-04-19,22,Monterrey,MTY_Guadalupe,11,10,540.0,0.0
Mexico,2024-04-19,22,Monterrey,Independencia,5,7,412.8,0.0
Mexico,2024-04-19,22,Monterrey,Tec,1,1,56.4,0.0
Mexico,2024-04-19,23,Monterrey,Centro,4,5,274.4,0.0
Mexico,2024-04-19,23,Monterrey,Mitras Centro,6,6,273.8,0.0
Mexico,2024-04-19,23,Monterrey,Apodaca Centro,11,8,415.2,0.0
Mexico,2024-04-19,23,Monterrey,Escobedo,8,6,285.8,0.0
Mexico,2024-04-19,23,Monterrey,Carretera Nacional,6,3,145.6,0.0
Mexico,2024-04-19,23,Monterrey,MTY_Apodaca_Huinalá,6,3,162.7,0.0
Mexico,2024-04-19,23,Monterrey,San Nicolás,7,6,332.6,0.0
Mexico,2024-04-19,23,Monterrey,Santa Catarina,8,8,365.9,0.0
Mexico,2024-04-19,23,Monterrey,San Pedro,7,6,288.3,0.0
Mexico,2024-04-19,23,Monterrey,Cumbres Poniente,8,7,329.8,0.0
Mexico,2024-04-19,23,Monterrey,La Fe,11,9,477.8,0.0
Mexico,2024-04-19,23,Monterrey,MTY_Guadalupe,2,4,192.1,0.0
Mexico,2024-04-19,23,Monterrey,Independencia,2,4,234.8,0.0
Mexico,2024-04-19,23,Monterrey,Tec,2,4,209.7,0.0
Mexico,2024-04-20,0,Monterrey,Centro,5,6,284.3,0.0
Mexico,2024-04-20,0,Monterrey,Mitras Centro,12,9,450.1,0.0
Mexico,2024-04-20,0,Monterrey,Apodaca Centro,9,9,513.3,0.0
Mexico,2024-04-20,0,Monterrey,Escobedo,4,5,300.0,0.0
Mexico,2024-04-20,0,Monterrey,Carretera Nacional,14,14,632.3,0.0
Mexico,2024-04-20,0,Monterrey,MTY_Apodaca_Huinalá,8,5,230.3,0.0
Mexico,2024-04-20,0,Monterrey,San Nicolás,5,5,261.2,0.0
Mexico,2024-04-20,0,Monterrey,Santa Catarina,16,14,666.6,0.0
Mexico,2024-04-20,0,Monterrey,San Pedro,4,4,224.8,0.0
Mexico,2024-04-20,0,Monterrey,Cumbres Poniente,13,10,533.1,0.0
Mexico,2024-04-20,0,Monterrey,La Fe,10,12,701.2,0.0
Mexico,2024-04-20,0,Monterrey,MTY_Guadalupe,7,6,271.6,0.0
Mexico,2024-04-20,0,Monterrey,Independencia,13,11,559.8,0.0
Mexico,2024-04-20,0,Monterrey,Tec,11,11,526.9,0.0
Mexico,2024-04-20,1,Monterrey,Centro,5,7,333.8,0.0
Mexico,2024-04-20,1,Monterrey,Mitras Centro,12,12,712.2,0.0
Mexico,2024-04-20,1,Monterrey,Apodaca Centro,6,4,197.0,0.0
Mexico,2024-04-20,1,Monterrey,Escobedo,11,13,641.9,0.0
Mexico,2024-04-20,1,Monterrey,Carretera Nacional,8,8,450.1,0.0
Mexico,2024-04-20,1,Monterrey,MTY_Apodaca_Huinalá,9,7,370.9,0.0
Mexico,2024-04-20,1,Monterrey,San Nicolás,5,6,272.4,0.0
Mexico,2024-04-20,1,Monterrey,Santa Catarina,5,6,307.2,0.0
Mexico,2024-04-20,1,Monterrey,San Pedro,6,7,393.9,0.0
